building_key,pnu,elevator,ride,emgen,n_dongs,mixed,floors_above,reason
35038ff9f7b9bcb56e743e7788270c87f7d1eb7dc9f90a67566c25f1b335c846,4127110700106770008,0,0,0,1,False,4,
35c28ad6b4e2565fd812bfc8a31e2d7212da4804a4614d59e0c4fbe7adfa457c,4482525033102810005,0,0,0,4,False,4,
35cdb3fe8fd258cf4343f6a32e3c2f39ca86962aa3425b500388c56a402b65da,1230010100103310060,0,0,0,1,False,4,
3634341eccaa2b9697b12f61c2877b127fc857c33f4cf91fd4a1dd5a5f35842b,4793037021100540000,,0,6,3,True,4,mixed
36375897fe45e1c348dbd7b11fc4aa4a3f9aa1789b8f93e6f72875e29e8cdaed,1281033023101580004,0,0,0,1,False,4,
36bfcf1b00ac5c13367deb31cd0d3ca407d0a6437af456f5083fcab78a2849e4,4159037027104190000,,,,0,False,,no_housing
36dbb47a64a595ca1027025f2d47a02e8c99d84410d4fbaa367ed7b2dfe2b0c2,2650010400101380025,0,0,0,1,False,4,
36ee22bbfe15b79699d072803f458f66be9ecc7fcd94d68c44883ab4d09b98a0,2827511000101390018,0,0,0,2,False,4,
370e3087087c83c7f743d30a97ea779963e7e9a3da6c9d204d1dd7da844829d6,5011025923121450001,1,6,0,6,False,4,
371bc7001205a846bc7da21b6f0a924a3c26e2350f09525605c5818362993357,1227010300101300007,0,0,0,1,False,4,
3744b3f668c33bcfc17afb0d5ae2202cf5c373d5eaed0df7ded846c287c2db0f,5013031021121340000,,9,0,7,True,4,mixed
37d342eefb6915148ba6f83a382b58d9484f9082525cb4228eed4cfa2a008bd5,4146311200101280001,1,4,0,4,False,5,
37e20a830f0b323047c3fab9f8eb5c05a2dde3cc92060e3bba5e90e50c68bcfc,4377025322101500009,1,1,0,1,False,4,
37fe78cd07062873eb2b51332ab76b876a5f03b7990a609fe99e1b983dbe9aff,4113110700106570000,1,1,0,1,False,4,
38ef818bf5d3162210c340cd676f6e27a6e5e06b2fa9fe7eef6d9b84f3f19034,1159010200102790145,1,2,0,2,False,4,
3903edd56bb09ca77be097c883952d4836eb7f5783957cf870eb9ef72816e093,4874038021102620001,0,0,0,6,False,4,
39a5849e33edf92e18957c3a7a5b02ae17414f71a764ecc447a8934913138a20,4136025322200310007,0,0,0,10,False,4,
3a2b4a404949129e776647fa08c190281a2479ed29399a77cb293838de994cef,5211310600101260004,0,0,0,1,False,4,
3aaab6c623a53ace386b76dd1ff38c37375f44a4913c89a699d1a075408a85a7,1217025022100480006,0,0,0,2,False,4,
3af02b981218335e758b3397a9f16a39883c7f518391851aa27589860188ef92,4159013600109640000,,,,0,False,,no_housing
3b2f9229fba327cb99e7c6c70046cf9500f873850dd7341bfcfd879b59198884,2629011100100330008,0,0,0,1,False,5,
3b4d6740e269819d3941e4e203652bf7cee2e9c05281017459bfd6c92246c746,2823710200103250036,0,0,0,1,False,4,
3b6833bd12e4cf71d142c49a2ee4f2aee24513556147d99f83cb249f722b3c2c,2824510500100380009,0,0,0,2,False,4,
3b706459b8b8de0a8e0d5f47bff4a4e2ec4eb5a3d5deb240307c32770c89a58c,4146126222108980000,,4,0,15,True,4,mixed
3bf0859d1dfdf317a9982d63873ea3d65eb058becb1dfe6976752984e39559dd,2823710200101960003,,,,0,False,,no_housing
3c4a748be6ebc9d883c87c6374be4156acbe59dfdef258d8625ad27e00acd2f9,2726011200113330010,1,4,0,1,False,4,
3c4b01c6bd2e533627f646d9c3a50d50cc3b6ceae464810f37cde1c8caff49c2,1219011000106240001,0,0,0,42,False,4,
3c8b61b6cb29acfc1d9b1a4f443e02dcbf80f41da260a4e826cd6206cc674d51,5011025023104310000,1,3,0,3,False,4,
3cace329dda678f275331cd16f25844e2f5b5c5104ebda8b3576a8817f997a82,4480025026104090009,0,0,0,3,False,4,
3d248008fab867fe39ce6f1ecdb3a2a85757113063365a10ff71ec58d2105b0d,5013010500106530004,0,0,0,2,False,4,
3d31d9fae532891057aeefdab3cc427ec40ccbf4d2ddda95398d58652c67e2bd,4421010800100700035,1,1,0,1,False,4,
3d4d783dee432101c068ea907898a1a4b77e86f010bce82b52da7b65693a464b,4413325629102060000,1,8,0,8,False,4,
3d67b6b42c58cf6304b9d08de0d52373fc1cb88a8d60e6ee8872f3ed4f19a2a2,4155025030102230325,0,0,0,2,False,4,
3d7b6d448012bc4427a504ce952204b977cd9fae45f2fe80955ca0cef78d93a7,4163011400108900003,1,24,0,16,False,4,
3dc015f59782960f5c29da9588080d1a76a3d1f964c139108c006c58ee78f407,2620012100107050012,0,0,0,1,False,4,
3dd29ebc8eb8a5b1eed8356f481efddfbe023c7e4ca18a4365d4fa7dcefa1898,5013025327146290000,,5,0,6,True,4,mixed
3ddf784dee453cf97b47a1bc0acf4d821cd24eec2fde95463f0eeb642e753bcc,4183033022101610013,1,1,0,1,False,4,
3df0571082f27bcc4c16d6e560317092ffaf59767fd6df79851d2ca367463aa0,4415011000100790001,0,0,0,3,False,4,
3e1d3600a23313980abd260ead7732171d129468b310427fb9b7aa0154c52d9f,4711311900104500001,0,0,0,4,False,4,
3e2c2922bcb5a62daf7145e8da949b4e848aa44ab440217a4416a0acc8ed3c73,5279025022102940002,1,4,0,2,False,5,
3e39ab9a20e30795571cc9c278b271751ef788f3cc10b3c7874b0f00226a2a57,4146126221106630005,1,2,0,2,False,4,
3e424b04461b2a1143ae0eff556ae188250f055e5dcc1a7e08302085672eb576,4128111800105480000,0,0,0,1,False,4,
3f11e2985cb1b54e83c75fe0adb52bd3fe70892b80315966757915c85e6c3a69,4128510900101330014,0,0,0,2,False,4,
3f2fc8c1ffb202ce56c78a6a7ca9d798523a9d9eb3c903efdeffe9bd5729579b,4471025025104240000,1,4,0,4,False,4,
3f8e87decf26aab4298d7deb6db2bd5eb7e40ae9ae5bd127b6131ac670c22817,4374025031107400001,0,0,0,6,False,4,
3faddd636d819fcce1001be26189159d15cd8287b8acc3255db2953c7b258d9f,1168010100107040001,,,,0,False,,no_housing
3fafc92f4ff3ce7cd073138171f26dddb5cbdda95f7554b7712519b16cf120de,5011014000101520001,1,4,0,4,False,4,
3fdcc0ee823cfe6791676b55aec8acfd89f8491e60ef34ccda0c5ec5b7c55297,5013025022112630004,1,6,0,6,False,4,
3ff7b195f9b0c071435035b0615ed72397f7db1f8638481aa6e6dc1ce55ba0a2,4127110300111610003,0,0,0,1,False,4,
40145badbe5121a38d24230463086d83643a599c06838dafb9eccb2f01901412,5173031031107580000,0,0,0,3,False,4,
403c980acf72a29b90181cfe454e56f03ed1b6815602700ddcb313f4fc3f6832,1156013300107340009,0,0,0,1,False,4,
4097e3998d2884d5018fc14bb7a0096e66a1d34ab9a7b794b6476b715a6865cc,4128112800111130000,,13,0,7,True,4,mixed
409f66091b18a8459f098d6a0611d900543786b3488fad41d78f954d670a573f,2638010500100600036,0,0,0,13,False,4,
40d396c50774871dfb1bf8b10c5a554ee6303009423b27997c4aadff4fbe8c2a,2829010500108100012,1,8,0,3,False,4,
40e6ed330119a04b8a7f4e0a4b62c79d184cd0591a6e055a0df71b070859d963,4127110400107570001,0,0,0,1,False,4,
40ee9862d2f90a533f5b26f180a3ad8ee310d914d3a71d85bee52f852c8c528c,4136025321100250002,0,0,0,2,False,4,
4100df9373c7d38adc1802e5113b658fda39ad6cee95dd69dedef8d26ae40e45,5013010600112480000,0,0,0,5,False,4,
412b8b24ba76d8213851a7d001f4fbabc4631d0d3d6158c2a200b3f6f11457bb,4159011600108630010,,,,0,False,,no_housing
41427a76c164ce1ad50d9677ff1651df6b5ee7ba6821458dbbaab2720aa85d0a,5011012100128130000,0,0,0,2,False,4,
415ff4a873529b23042cb2a036fcb60ae4a300d4e99f2f7db03d531c9dd7ee2e,1274025026102550001,,1,0,2,True,4,mixed
41c7f515dcda3473098e44488f4ca0f8534a26330b943dd35d66cacc45bba799,4150010800105820013,0,0,0,1,False,4,
420d8b109ed53f2df8f95aec0b08429c0c991fba0b420243917effbe35e7a801,4480038021100880004,1,3,0,3,False,4,
429944e3b6f243ab3480ecc0c3df30f5e1265127ba6b07f53dacf4186796eea3,4415011000100750008,0,0,0,2,False,4,
42b71c48c6292aac9aba98dcb67e2cf839f21bec12313eed34372886aa92e9ec,4146126221101200024,0,0,0,1,False,4,
43368f2deb848ef7f6ffbc503d1a178de2e24996a27b42f24e0541256b09fe51,4717013900101250005,1,2,0,2,False,4,
43e30e570a57dc76ad8b84cb75bc58554bfd318ce10779a59b29253e39b60cf5,5011011800108170000,1,3,0,3,False,4,
45682af65a14b50136df776be61466e6f22ebe62f4495ab094a021f81ece51a6,5279025021105290000,1,4,0,2,False,4,
45b724d314061ef59af7c2d763d3eb7514aea479a0952d7b4e06a7ca0835cc11,1280025025101720000,0,0,0,2,False,4,
4659feeaef2bbf2050298079c5a97ca0a38007b9477e492254531e6855bbc882,4375025022106750015,0,0,0,2,False,4,
465c5fff5b7def3a17b7695f095147a71abe58ea0711df2bb667532fef2da849,2617010300108450015,0,0,0,1,False,4,
467b4a17f800736b0b5684c141528343d9a4a042db01af67e09809d859272283,1123010300112140000,1,2,0,2,False,5,
46df0fd95e37e2b869b2f8ae101b6cbe86033c0d0181f1cf3d6a9b0d6fdc7580,2829010500108100011,1,11,0,7,False,4,
46e7f27c74ef9494b13acfe02cdf4719ccfe95a44e2e3676cf78f6e160cc91bd,4165034021108340003,0,0,0,3,False,4,
4703e7281b66116a842bc17b69a9528e96bbf9243063bd17ead04a428d8a7c3d,2823710200101950003,,,,0,False,,no_housing
472286e3a194936b9180a2c513252add51d57023ea3dc20b1ec97bec972b91fa,3023011700105340017,0,0,0,2,False,4,
477f706c71ad29e32fedf5817ba74a2e61afd4e4c9d774b6f5166b8c6cd57c80,4128510200117200000,1,12,0,4,False,4,
478eb80814553a4cbd9bb204a697514052a7a0c3757c51fed802ee5882964ac3,1233012700111460000,1,74,0,32,False,4,
47acae7278a93ea19246667d2216c4e84d9e0ab0ed58ceef4ac3e86188c11567,4127310100106610002,0,0,0,6,False,4,
4800f5a8088b6d96373be24e15670b6c756e783e1576e51b83a82f631d44e163,5013010400113090012,1,6,0,5,False,4,
48232e8661b41b0e706d4ea64eeb56a7aa00e77f6c36e5029c2a75d338e57cc3,3023011500100420006,0,0,0,6,False,4,
48294be79b0c1f495350aecfdacb5950143b869733f431d78d181ba5feae206d,4159025622111190049,,,,0,False,,no_housing
48c04c0adc77056bdf41ce4df3c53bff946369b8a99744f58cf7107ee654aa76,4136025622104360009,0,0,0,1,False,4,
48c2744fa0cdf9465fcea8a5d79952d8e8a8022f0cc21ab385418c31dcb035a9,5211310300109480007,0,0,0,1,False,4,
48d7b74ebe5219bbc0225de8aee51621994824c6ff900af73e7a938667a724c9,4711312100108660232,0,0,0,1,False,3,
48f89743731c092ac57364858eaef7e66f2cfefce75088c6aaba7a01350ca30c,4728010100104020067,0,0,0,2,False,4,
492a69ef2812ad784a4f7a05bb5582dab3a8884297281d3da6fe3f7c2ba34c8f,4423025324108550007,0,0,0,3,False,4,
49ebdf3e73761540c5b0ae92dc9fc2c444260ffa5daa2faa869ee2211c404ada,2817710500112160017,1,3,0,1,False,4,
4a12669b8f41bc16f27915fc4a3469b9d066bc1ef0e46d96ac9ba94b3f3fed25,5011012000118060001,1,6,0,6,False,4,
4a166edc5bd0ffbd3c940abf4da9a9b6280b52f0e8bb09e2e189239239d0f560,5011011200149250002,1,6,0,6,False,4,
4a2109744ed3a1c20ff1559d8e5f6620ebec01b584a7b3dafb196a46a6f57fb2,2647010200111700000,0,0,0,1,False,4,
4a88607b5cbc88b3fa31133af8976d0265ba5596f0e1447468e0b9ae902650a9,4146310500106010000,1,17,0,9,False,4,
4adfbe126f9334213cda9934b9049b20dc881febdf2d3c12aefb4f96d2242419,1159010200101880025,1,4,0,4,False,5,
4ae34b47bb8d16ca10b35e163d0152a821e4964d41ca74d0bac89b64ec5ca800,4721010500105440006,0,0,0,5,False,4,
4b0240fd0c684cc0f1fd902b4f5e7095dd298fed8292da3d80c56ecb316fc5e5,4824025025100720011,,7,0,6,True,4,mixed
4b411f69b4bf8b300c24b42bae89e61732541f883a9818cb8a41b3ec6c1d42d2,4480025021104640032,,1,0,2,True,4,mixed
4b6db4b31cd65b77e07904ea1ff76c4154453f2bede243e57247cb7cdb54f18d,4128710400120030000,0,0,0,5,False,4,
4bbffed5c780c20fed517d9fd3314f09172fb3344cd917bbea9fd95d1066e6c2,2629010600108730007,1,1,0,1,False,6,
4beecb0452987827a44fb22ef0ab925cfe9b22a057cac68fc6723a8ea41135c1,4146510500110240000,1,39,0,30,False,4,
4c103f70d2eb760267e7fa9ef057a4e9bdd548635178051ed093fa10f39a1385,,,,,0,False,,no_pnu
4c1a0b1fdcd6f810621f5ba6456e2af6f066541f089c0f87892897805b7f1d98,2827511000101550024,0,0,0,2,False,4,
4c25e7691669734e47df47f9047bc609ffedecdc24c11fa32a623fb2cab65fa5,5011025634126200000,1,4,0,4,False,4,
4c2916bc639392706b9f6f36a62f7df1619104438e434a0c1e39b356b9c0fa61,2644010400134780004,1,30,0,16,False,4,
4c767f148a847804add675cc0c5346a230f46fd4cd4c2805bdb812f20dad6e3b,4413111800105030017,0,0,0,1,False,4,
4c7f9fced5c740b64f201895639deef648db77185d7365846d9ff794c17b07c3,4182032521103190007,0,0,0,2,False,4,
4ccf6e8738e64bc6c4e822ad9fecb2d1e74b2ce5877417cc78d184671c1c75dc,4128710100121410000,1,15,0,9,False,4,
4d707a349434f6b05d8d55bbd5eacd0ba8d2bfd0d235cf0192ba5a7d1ca4ba7d,1159010100102180098,1,1,0,1,False,4,
4da9795fcf92f84eb36af8a7f06b4a118c4bad68994ac129abf91f227117c5f2,4719011600100140011,0,0,0,1,False,4,
4db906862750139fc75f5be4d2f06cc32aec4a3803ae2f45b2c991112b8fb233,2824510700101630005,0,0,0,1,False,4,
4e0027304102c2f4aebd6b37bf2dde99ec243dfe95c526deff20467d07a47230,4157036021106010021,0,0,0,1,False,4,
4e5fe64dcdcf565a26353e5812c448b98716e297a919d50a127f04ed39ae0f84,4146510400101730010,1,2,0,2,False,4,
4e6e2f4e21c9d8bdc22fd70b0d17c3b0ebbfd5c360f0c105056a6e9361a4b8b4,5115011100103140001,1,3,0,3,False,4,
4e7e3391ee6be568469c8aeb7d07dfd5865d9bd4dab201aea24a7be9463c7453,2650010300103160006,,,,0,False,,no_housing
4e9b1512ae74339cce4527b6a64cde42090e462a9fd59e9b99411ca5929af7e7,1165010100108780017,1,2,0,2,False,5,
4eb3f3f2603fb2da0c64462e347e8e76eeaa25d74c701045033e346f4c532516,1141011700101630042,,,,0,False,,no_housing
4eb401730a1ec1259d4120bfe0e00385ad9f375e36f12b3d3e139d26af6a3726,4377025322101500028,1,1,0,1,False,4,
4eccac96e8092476c79090c2e274c90153b6e557ca9a175346d5376620efa891,4131010300102760006,0,0,0,2,False,4,
4ef966e1fd3c50374862c9f2a9ff5333420ca986b34088aaa8d0586d8b535c56,4157010300112940002,1,22,0,8,False,5,
4f3489ead5d3401b2ed1930dc917ce809811b96fd6117ab9be15cc6e16351d6a,4713025332118590006,1,3,0,1,False,4,
4fb289b38ed3070dc42dd4b9ea04d969fe66386cb72fb6755e3a944cbabdaf7e,4420041022105740001,0,0,0,1,False,4,
4fd8cc1fbb46d57eb96d1e5bc383db21dc6dd09d67e85ed9afe7402babbbc1c1,1277025048100160001,0,0,0,6,False,4,
4fece7d7906365cfa622ec6528a2d90f3272041d372183e289ad450705421e4d,4155025029107790002,,15,0,11,True,4,mixed
5000605e653eb3fc6fc6b83144532464cc2ada286a95f4cbe7409a88510944d2,4127110400111280018,0,0,0,1,False,4,
50048dbcefb733bc25f3bda565bb5e483c2942d5522af88fc7d39b8f60676d5d,4413310200106700008,0,0,0,1,False,4,
50e40ec34be26263043967c48910f3a7746dbbfc0ea1e95c5ea3f4e419b952ac,1132010800105930037,1,14,0,5,False,5,
5105ec419581600c236745964444407ee23442ffeb99e594a2b3f9089f417f54,4117110100104340004,0,0,0,2,False,4,
5134898678283d04e300d969e440e624ec71de0bfb29c60fffa1134da3cdd69f,1130510300107430000,1,2,0,1,False,5,
513cfdcaf8cb5efada53b0ea5e9899b6fc72f6075805e4b0bd80fd038d4fa661,3014011000102330261,1,2,0,2,False,4,
5161bb5264978347c5694d2fca02efe876ec2e711da9c4f60da1599f36cf5417,4137010100108840026,0,0,0,1,False,4,
5239da53fd6b9709d09bc2f6a4ff77514af1101c39f3d257f6b3249f3e246557,4159025941102770005,,,,0,False,,no_housing
524a3a7cfdad926839582579d87052506372fe6bef30b2689026ba66b5823a4b,1138010800100250088,1,1,0,1,False,5,
52d8e5bb05526f2ded9f60d65f7a5babd54cc61aa2b14d7da02bf6842b7025bc,4313041021112870001,1,3,0,3,False,4,
534b614ab392d67daeccb21a52f73d6b03e339fe0c309009d82c6a1632554d42,1230010600104820011,0,0,0,1,False,4,
53565c13222c0df315926f3312bc3c453043e4a4f01860fecf7e63337517b0d1,4427037022104200003,1,3,0,3,False,4,
5375851df1b03498b062a79acfda4629a02dd258add34603abcd080402910c79,4728010900104170001,1,3,0,3,False,4,
537d278f5daa3d829e8d8ca5ef5e157ad9e169388c3d874b053b6f7fbc072916,4157010300112880001,1,43,0,19,False,5,
53998bc25388a8226a4cb721adefba8a3b4811a0534d3ae2f6f52b4776707b40,1233010800102900000,0,0,0,26,False,4,
53b19e869d17bc985576e2482d988cbfd0599f23b74b948f0a757a40f1c1378e,4119210900105910000,0,0,0,16,False,4,
53b582a88d07a8931893223fa9a58f59c1d080945dff180b229555d71818f757,4122011200101040003,1,2,0,2,False,4,
53d142ef18a955c3a90be2a35904cef035d1f7a8cc6dfc8b24a72f65ecdd1994,4155025021103530007,,2,0,3,True,4,mixed
53fd5bcedbdf8b6f5854925b2bbab9726903b0e6215672bb55cefae5aba96618,5011012000118310000,,11,0,12,True,4,mixed
541156d4e1775444eff15f952843c47853945beb82503eae124b8c260bed28e9,5123025327106170012,1,1,0,1,False,4,
54d841fa1da72cf9868e2834149200e5f42951f3abfeb0d3d81583a5c0eaa1dd,5013011400105310001,,4,0,6,True,4,mixed
552317141a3208452d5b01cf3c63fb2b5bb8302eaddc9771d07ce5e45ecfabc6,,,,,0,False,,no_pnu
55338713f64b53eed49f6adf6833934dca19b51e30d58289a3a1479c9f5f3a38,4128510700105870001,1,6,0,6,False,4,
55bf279b0aa7b04d4259f5bc2df1b3582244e4361cffa940b1cff2d9605bfc05,2629010600105710018,0,0,0,1,False,4,
55c65c376cd8d8ff9198e0f81dc0334a33bc1b51d03855a6031578e4a3f958f9,5011013300125850000,,7,0,7,True,4,mixed
55e970317c78b23bd7d1af1aa20ca6e13c35adcb447de78c659daad41160a51b,4136011100109190000,1,18,0,18,False,4,
56185f3527918931bfd0e419f4c6809d3fbf30394b3ae4eba75d2db5cc006301,5280036022102720011,1,3,0,1,False,4,
5644ef102876e74f50d7d51bb4794a4e383c24f7d4919a42a4d5d8c3807f9872,4157010400117610000,1,11,0,7,False,4,
56540877cc3bbcbbcd37e80e9afdfb9f308f29549db013abf98e933e4eb4403a,4113310400110640000,0,0,0,1,False,4,
56842d1ad9f511c1113b7b0bc59369f280c7207fd39017699bdccb9e96954e0b,4882025023104760000,0,0,0,3,False,4,
568a5395cda6f154f9e72d117e91d2b37f6726f2118f3cb74cf438bfefeb894c,2817710500106140002,0,0,0,1,False,4,
56c0945947dc5c7377df37452a16aa3955e36ffae83ac0800021f043ba3fffba,4481025022102350004,0,0,0,7,False,4,
56cf262e8501771df0114cbb965a6111048669e8e3e199bb537cd9a6a4b9a212,1281033023101600005,0,0,0,1,False,4,
57140a8fe52344d4e55bd065078bffe8f9be70e17bead5d86967c889dab6abca,5011025340103850001,1,5,0,5,False,4,
57293445a235a46296b8e8eada0e3b5c7d3ed437109b4611a3c854669f9aca38,2714011100109020001,0,0,0,3,False,4,
574089be8550fcd2c2cd92b819237f48f8353fb0fa2e1348443e70c2e082b4eb,5013025022113570000,,6,0,7,True,4,mixed
57a14c3cdcb014178dd42859e4d7c0548c4953f345bc539d99454855d45a4a4f,5011025026119050001,1,2,0,2,False,4,
57bb1dbc6cd88a9f06286113483b34bf4f0e5610ba1d6542fd1accf81e0fa591,4311311400124470000,0,0,0,1,False,4,
57c518a1f6c1e8c55df96bcbef179f3300a0486e6d4b1026cfb62d34d5c91c61,2817710500107250013,0,0,0,1,False,4,
57f13e623893e9fd39748ff99e1724798c7b47c0f2a07673221e26d5ff45bd67,2817710200106290073,0,0,0,1,False,4,
58146c2438974d25402b480f399afd3fe99c3429efeba0aec7e27bfbce7e96bb,4113510700101730000,0,0,0,6,False,4,
588d1a9f317b1f78a8eb81840553a3e7050ec8b2c679af42df68e2d3e513b3fa,5013011100130830001,1,11,0,8,False,4,
58b1cc331f799acff04fe916009ba212e95ba5976eabba9eda2641c944b2c42f,5011025341113350000,0,0,0,2,False,4,
58f9eb10d224903b4d7884285331c3e9c8a17b649715b83d2181ed0d4a583fdc,5013010400106340001,1,4,0,4,False,4,
59097f99459ea38cc5d137e8a0606ded1da01a370c1a189958f61e33ee323b83,5214012700109030000,1,42,0,20,False,4,
596a6f0f91f6429376bfbea7ee30c43c0ebe49c51d30e2516d3b74013e7d76d5,5279040021104040000,1,4,0,3,False,4,
59a965e0cb918335b7e52a3564ea9523b5ddecc0813b155785f198540ee7c563,4136025622102390014,0,0,0,1,False,4,
59b0312856ae5918d4af175842f2aa7cafab54863f1062787409828ac144f8f2,4874025022109690003,1,5,0,2,False,4,
59d01ec7d0875c37a132632d0c08db798bb2e8edfcc7f042a01edfb405fae5f5,4420036021104440003,0,0,0,3,False,4,
5a15cf64a0f1e6f45df368621719154ca5cc25d1d186d6fd172a9b868d363932,4413136021107090000,,22,0,16,True,4,mixed
5a760703ce68a0768da98aab86cf2988b25cf0f3c529b23554fc962852af3b11,4773037037100400000,0,0,0,2,False,4,
5b1125755009f2bcc6088a4a115e4e3972128f429df562b95680d40f45a2522c,4117110200101260000,,6,0,7,True,4,mixed
5b1f524baa65d67b1784ea21f25848b134291c865a0cb35ff7e28ae3d17013bf,3020010300102040015,0,0,0,1,False,4,
5b25f786d6f5a700f8adf2ef5ad078189ccbe7d900f78ad5f2504662ea75e11d,4127110200105360009,0,0,0,1,False,4,
5b3e9ce422c7b99bf9fb368e9ca4b45274ee992560b6716d9b6a171f74e390ec,5211310300108800009,0,0,0,1,False,4,
5b51efe62d56102b520ad0cab4cff05fc5df72badf9863e38d18feec2900ef06,5013025021136750001,1,3,0,3,False,4,
5b6eb6dcbaa2825626c9b9d308a62860d4b56e3b495592e9c2de67c90017f828,4155035027103880015,1,2,0,2,False,4,
5bc42250087eae75fbffddf039174a10ff05929c0f89671a435338b1af58b7d6,4127110300113070009,0,0,0,1,False,4,
5c41b3d3a936f4bb47e6cc3d34cbd31c2ffec4ed7af1f34410d8ea986eab4cce,5214012000100990000,0,0,0,3,False,4,
5cd59832f4d4b53fcb74e56d85ca229a6bd33697e33a1ce95cb2fd51233f6ffc,4812725028103410006,1,3,0,2,False,4,
5d743ada48bd29de94885db0af01ea465524b6d8add219d78437ce9d17929da6,1121510300102110021,1,1,0,1,False,6,
5dd37ee3f69df5d37a090d0fbbded222378031b840872a46ef8e5b864e40b1cb,5214011500101690007,0,0,0,3,False,4,
5df4ae305b36d5c4a000c6b5a6d536350c012f98c2e788ad35eb99b7e783476a,2714010200104940000,,,,0,False,,no_housing
5ec8cd941f5ab535596a3663fbff974b2a79da8309b4f8b44e52c078ec70b8db,5013010500119000000,,6,0,7,True,4,mixed
5ee05ac62eff2766de104cd18c3fa8e776ed8c8a23fbdc679804b37d89edcbff,4427032023109210039,1,3,0,3,False,4,
5f1466b63cae77dda2cd616a2ae75afa64cc76215e36ca02c77f3ed2b462d2f9,4127110100106660012,0,0,0,1,False,4,
5f30bd907115a89d6bb8d67831301fd2769ff800c43a426cfed6863025df02dd,1221011100104520013,0,0,0,1,False,4,
5f43bcabdfc4c39fa7f019b69495ccc0c401b0ed4dbdbcdc193619fe748ad7c5,4111710200102090064,0,0,0,1,False,4,
5f54ed0809644a03416e7c9dc09b432acd0c41ab43ba61f3888a9a9438c44f25,1227010400110600000,1,14,0,5,False,6,
5fbf0c78a51bde47d544c4e931601a39a477161343f9c445d3e64ea42d482d31,4128510300106960000,0,0,0,7,False,4,
6008a123bbb4bff268b6bf7159fc7fb261a2b628f409b434003adf3a6d20aeba,2827510800101110096,0,0,0,2,False,4,
6035d6a825fab223f61821abceefe2329c76bd135a8cdb841e64283bcc1d92a5,4146310700106760000,1,33,0,14,False,4,
607180eb9f8c3e760b26700c04378467f87117ab82f35bc6428a7587ef13d692,4146135022106920006,1,1,0,1,False,4,
60762a3600aeded4bec742a3d2b547e3727b163cdd9dd5fb45875d3e51b87a75,4111710300111970000,1,21,0,21,False,4,
60bd82eb44c0ca4c1ace4eeb7c423bbb70ebc4f5739846109b146356eea3bf01,4128510600111450000,0,0,0,8,False,4,
6102d31ee561cb01dac0a38405ef48617cdb57bc61e062a1031d2325a1d02fe4,1144011100100880030,1,1,0,1,False,4,
610a29cb27fef9deec06cb4534a5c77b360627e35a7226ee2d27c999302ffa62,4831031026102270000,1,18,0,9,False,4,
6155e1d1f42f254091c45d8cd0f4749ee4122545644710c74dd32b5eb1b0b9b7,4413125033101700004,1,3,0,3,False,4,
61794a41ffa0ba261fb1bde5c5d0564d8059517e47e53060ca1507b7a9cb4cd3,2827510400106890011,0,0,0,1,False,4,
618551560f61f9c397b5fef5b2585afac63f73e98f6f181a97649dc495794e40,4117110100103510009,1,1,0,1,False,4,
618efd2d16afe9699aea7919910d8c56ee530e452d4cf7faebb7eca605534939,4161010800101310023,1,2,0,2,False,4,
61a93e60c12bd459970770deaba452a068b6f6c6d7bdee5affa37c417d7d107e,5211310700115830008,0,0,0,1,False,4,
61d72a3ebb40ab3f1db505f4eece19a7435dfe7f86de6312e771e5e86e418e77,4157025324112020000,1,13,0,6,False,5,
61ee1200502df32477d9bab1a2cba93020ba61db3044a96f5ce4a6945e0f881d,1159010500101860025,1,2,0,2,False,5,
6225ae47f37e4c27b661219f4f0010a92f4262d1a48eac6727ff059532b23009,5214012100103490000,0,0,0,1,False,4,
62abd4418392499eba3119b58a4b8b18ddf4b8a7879cb6efe7eb81e8222f9711,4119210700102270002,0,0,0,3,False,4,
62dfd702401f7287338e54fbc90a3a2fb7cce1f37cc1f91ff2b20a38271626f5,1277025624104910000,0,0,0,2,False,4,
6374f7e2a31352f9ccc50b062939d26f956bf0b7a17336b04f4367c3c03d2b9c,5013011400107920000,1,9,0,6,False,4,
63ae5a6a1d0c40de69ca4618d8ca52115f286970c14a008a5d0bfd04745e5928,2820010300101110021,0,0,0,1,False,4,
6475c3f1a06bb07ea77cc74ebaefbe95a871b5753eed140cd27cb29391f85fac,4122033021100220029,0,0,0,1,False,4,
6511ae2662ccdf304d409e6fddc6d36c9f788d05048c67f16950b2f089bc0395,5211114100110310002,0,0,0,1,False,4,
65154d912aa02ecef93ccdbdce4d428b25214e365e3504ee71fece4c6442654d,2824510300101790007,0,0,0,1,False,4,
656581cf32b765a435ece5db60c1859ed70254dc7cefc574546db6008e4d2036,4150011500103400014,1,1,0,1,False,4,
65ab62df3b62f17787a5dbe2205c4d5680f6a98679530fcae07c3e8b787bf1c9,4131010300107150000,1,14,0,6,False,5,
65f3cbbe6418219b9c9186737b99ac0a20f908803ab7a72b35e4d3da2b67c7e1,5172025024101190001,1,2,0,1,False,4,
6689c9e1d94787a07d128b8a90c6f431453aa93f739b975003400b3e124866c5,1147010200102310036,1,1,0,1,False,4,
66e4971848deaba49e75c08919058f566e2baf6ad9c7a08d32beec8d2cd81cfd,4127110200105450004,0,0,0,1,False,4,
